META,3,7699691830615,7704322421969,7704322570668,3333333,1666339,1666994,2099992326
READ,234,2
READ,235,26
READ,236,101
READ,237,324
READ,238,1187
READ,239,2433
READ,240,7186
READ,241,9099
READ,242,10559
READ,243,11416
READ,244,12295
READ,245,12720
READ,246,12826
READ,247,12982
READ,248,13260
READ,249,13967
READ,250,14497
READ,251,15431
READ,252,16204
READ,253,17208
READ,254,17997
READ,255,18823
READ,256,40287
READ,257,43866
READ,258,46733
READ,259,50290
READ,260,53858
READ,261,57988
READ,262,60711
READ,263,62879
READ,264,64824
READ,265,66100
READ,266,66808
READ,267,66679
READ,268,65266
READ,269,63033
READ,270,60595
READ,271,57280
READ,272,104878
READ,273,93254
READ,274,80970
READ,275,68938
READ,276,55937
READ,277,42296
READ,278,29037
READ,279,18342
READ,280,10821
READ,281,6079
READ,282,3292
READ,283,1915
READ,284,1102
READ,285,615
READ,286,361
READ,287,234
READ,288,256
READ,289,131
READ,290,64
READ,291,40
READ,292,30
READ,293,5
READ,294,2
WRITE,235,3
WRITE,236,20
WRITE,237,83
WRITE,238,338
WRITE,239,1048
WRITE,240,5346
WRITE,241,8174
WRITE,242,9873
WRITE,243,11062
WRITE,244,12041
WRITE,245,12459
WRITE,246,12927
WRITE,247,12994
WRITE,248,13135
WRITE,249,13478
WRITE,250,14019
WRITE,251,14945
WRITE,252,15809
WRITE,253,16520
WRITE,254,17658
WRITE,255,18127
WRITE,256,39611
WRITE,257,42964
WRITE,258,45807
WRITE,259,49663
WRITE,260,52821
WRITE,261,56399
WRITE,262,60592
WRITE,263,62708
WRITE,264,64516
WRITE,265,65959
WRITE,266,66474
WRITE,267,66582
WRITE,268,65631
WRITE,269,63656
WRITE,270,61169
WRITE,271,57784
WRITE,272,106302
WRITE,273,94664
WRITE,274,82604
WRITE,275,70773
WRITE,276,58144
WRITE,277,44302
WRITE,278,31025
WRITE,279,19789
WRITE,280,11742
WRITE,281,6566
WRITE,282,3630
WRITE,283,2064
WRITE,284,1157
WRITE,285,656
WRITE,286,390
WRITE,287,233
WRITE,288,251
WRITE,289,140
WRITE,290,73
WRITE,291,49
WRITE,292,35
WRITE,293,8
WRITE,294,2
