META,2,261875257376183,261875968324603,261875968460016,333334,166563,166771,2099978884
READ,219,3
READ,220,9
READ,221,10
READ,222,10
READ,223,11
READ,224,51
READ,225,137
READ,226,225
READ,227,385
READ,228,485
READ,229,525
READ,230,627
READ,231,726
READ,232,627
READ,233,540
READ,234,424
READ,235,448
READ,236,278
READ,237,241
READ,238,143
READ,239,144
READ,240,242
READ,241,172
READ,242,160
READ,243,131
READ,244,222
READ,245,208
READ,246,229
READ,247,361
READ,248,445
READ,249,545
READ,250,770
READ,251,937
READ,252,956
READ,253,1119
READ,254,1112
READ,255,1142
READ,256,2170
READ,257,2916
READ,258,3632
READ,259,3119
READ,260,2878
READ,261,3058
READ,262,3259
READ,263,3426
READ,264,3961
READ,265,3714
READ,266,3960
READ,267,3680
READ,268,3942
READ,269,3535
READ,270,3429
READ,271,3285
READ,272,6353
READ,273,6330
READ,274,7190
READ,275,7652
READ,276,9315
READ,277,9284
READ,278,9085
READ,279,8150
READ,280,7756
READ,281,7141
READ,282,5610
READ,283,4533
READ,284,2932
READ,285,2038
READ,286,1514
READ,287,1134
READ,288,1172
READ,289,311
READ,290,136
READ,291,54
READ,293,11
READ,295,3
READ,299,12
READ,303,17
READ,306,13
READ,307,10
READ,308,12
READ,309,13
READ,336,4
READ,337,14
WRITE,219,1
WRITE,220,2
WRITE,221,5
WRITE,222,7
WRITE,223,9
WRITE,224,21
WRITE,225,84
WRITE,226,154
WRITE,227,283
WRITE,228,354
WRITE,229,491
WRITE,230,598
WRITE,231,675
WRITE,232,598
WRITE,233,605
WRITE,234,531
WRITE,235,494
WRITE,236,350
WRITE,237,269
WRITE,238,201
WRITE,239,170
WRITE,240,307
WRITE,241,190
WRITE,242,143
WRITE,243,149
WRITE,244,194
WRITE,245,201
WRITE,246,207
WRITE,247,314
WRITE,248,430
WRITE,249,459
WRITE,250,650
WRITE,251,912
WRITE,252,978
WRITE,253,1113
WRITE,254,1133
WRITE,255,1168
WRITE,256,2152
WRITE,257,2886
WRITE,258,3457
WRITE,259,3233
WRITE,260,2992
WRITE,261,3007
WRITE,262,3210
WRITE,263,3361
WRITE,264,3904
WRITE,265,3704
WRITE,266,3924
WRITE,267,3690
WRITE,268,3929
WRITE,269,3602
WRITE,270,3448
WRITE,271,3312
WRITE,272,6265
WRITE,273,6220
WRITE,274,7135
WRITE,275,7593
WRITE,276,9254
WRITE,277,9291
WRITE,278,8966
WRITE,279,8351
WRITE,280,7755
WRITE,281,7260
WRITE,282,5706
WRITE,283,4702
WRITE,284,3109
WRITE,285,2109
WRITE,286,1618
WRITE,287,1195
WRITE,288,1298
WRITE,289,321
WRITE,290,136
WRITE,291,71
WRITE,293,12
WRITE,295,6
WRITE,299,11
WRITE,303,15
WRITE,306,10
WRITE,307,15
WRITE,308,18
WRITE,309,10
WRITE,336,2
WRITE,337,18
WRITE,450,38
