META,3,261823888329007,261824450059429,261824450164629,333332,166562,166770,2099998379
READ,216,2
READ,217,1
READ,218,3
READ,219,6
READ,220,16
READ,221,45
READ,222,36
READ,223,68
READ,224,177
READ,225,342
READ,226,443
READ,227,498
READ,228,449
READ,229,401
READ,230,293
READ,231,193
READ,232,115
READ,233,74
READ,234,48
READ,235,45
READ,236,30
READ,237,50
READ,238,33
READ,239,53
READ,240,112
READ,241,130
READ,242,233
READ,243,373
READ,244,541
READ,245,890
READ,246,1621
READ,247,1852
READ,248,1822
READ,249,2201
READ,250,2417
READ,251,2482
READ,252,2483
READ,253,2104
READ,254,1997
READ,255,2067
READ,256,4133
READ,257,4726
READ,258,5265
READ,259,4889
READ,260,4773
READ,261,4836
READ,262,5442
READ,263,5549
READ,264,4963
READ,265,5506
READ,266,4837
READ,267,4441
READ,268,4498
READ,269,5164
READ,270,4596
READ,271,3902
READ,272,8206
READ,273,8144
READ,274,7810
READ,275,7044
READ,276,5849
READ,277,4920
READ,278,4095
READ,279,3771
READ,280,2841
READ,281,2091
READ,282,1794
READ,283,1258
READ,284,1012
READ,285,775
READ,286,637
READ,287,485
READ,288,714
READ,289,429
READ,290,210
READ,291,75
READ,292,33
READ,293,5
READ,294,5
READ,295,5
READ,297,1
READ,299,14
READ,302,14
READ,303,11
READ,304,2
READ,305,13
READ,306,17
READ,307,13
READ,308,3
WRITE,216,1
WRITE,217,1
WRITE,219,6
WRITE,220,13
WRITE,221,16
WRITE,222,28
WRITE,223,44
WRITE,224,118
WRITE,225,236
WRITE,226,344
WRITE,227,454
WRITE,228,482
WRITE,229,446
WRITE,230,361
WRITE,231,252
WRITE,232,189
WRITE,233,100
WRITE,234,75
WRITE,235,64
WRITE,236,63
WRITE,237,46
WRITE,238,32
WRITE,239,46
WRITE,240,111
WRITE,241,119
WRITE,242,176
WRITE,243,310
WRITE,244,430
WRITE,245,777
WRITE,246,1373
WRITE,247,1656
WRITE,248,1663
WRITE,249,2163
WRITE,250,2370
WRITE,251,2499
WRITE,252,2513
WRITE,253,2134
WRITE,254,2076
WRITE,255,2060
WRITE,256,4020
WRITE,257,4504
WRITE,258,5160
WRITE,259,4895
WRITE,260,4756
WRITE,261,4777
WRITE,262,5420
WRITE,263,5591
WRITE,264,5026
WRITE,265,5478
WRITE,266,4877
WRITE,267,4509
WRITE,268,4569
WRITE,269,5113
WRITE,270,4574
WRITE,271,3952
WRITE,272,8238
WRITE,273,8204
WRITE,274,7852
WRITE,275,7207
WRITE,276,5954
WRITE,277,5065
WRITE,278,4251
WRITE,279,3897
WRITE,280,2917
WRITE,281,2223
WRITE,282,1902
WRITE,283,1288
WRITE,284,1099
WRITE,285,806
WRITE,286,684
WRITE,287,515
WRITE,288,724
WRITE,289,418
WRITE,290,207
WRITE,291,83
WRITE,292,51
WRITE,293,10
WRITE,294,10
WRITE,295,5
WRITE,297,3
WRITE,299,14
WRITE,302,13
WRITE,303,17
WRITE,304,3
WRITE,305,14
WRITE,306,16
WRITE,307,10
WRITE,308,2
