META,1,262002258364409,262003060285510,262003060409808,333334,166563,166771,2100001033
READ,178,1
READ,235,1
READ,236,10
READ,237,29
READ,238,39
READ,239,43
READ,240,151
READ,241,559
READ,242,1001
READ,243,1762
READ,244,2577
READ,245,2632
READ,246,3023
READ,247,3185
READ,248,3280
READ,249,3701
READ,250,4034
READ,251,3980
READ,252,4215
READ,253,4601
READ,254,4718
READ,255,4754
READ,256,9877
READ,257,10242
READ,258,9788
READ,259,9013
READ,260,8391
READ,261,8366
READ,262,7478
READ,263,6360
READ,264,5966
READ,265,5132
READ,266,4160
READ,267,3647
READ,268,3134
READ,269,2569
READ,270,2193
READ,271,1818
READ,272,3137
READ,273,2655
READ,274,2321
READ,275,2185
READ,276,1870
READ,277,1674
READ,278,1470
READ,279,1221
READ,280,1030
READ,281,745
READ,282,570
READ,283,417
READ,284,293
READ,285,157
READ,286,131
READ,287,90
READ,288,87
READ,289,27
READ,290,9
READ,291,4
READ,292,1
READ,293,18
READ,294,3
READ,310,14
READ,311,3
READ,314,1
WRITE,236,4
WRITE,237,20
WRITE,238,22
WRITE,239,29
WRITE,240,114
WRITE,241,420
WRITE,242,793
WRITE,243,1543
WRITE,244,2243
WRITE,245,2482
WRITE,246,2934
WRITE,247,3154
WRITE,248,3259
WRITE,249,3557
WRITE,250,3948
WRITE,251,3887
WRITE,252,4094
WRITE,253,4580
WRITE,254,4564
WRITE,255,4776
WRITE,256,9787
WRITE,257,10092
WRITE,258,9772
WRITE,259,9205
WRITE,260,8425
WRITE,261,8282
WRITE,262,7746
WRITE,263,6376
WRITE,264,6068
WRITE,265,5300
WRITE,266,4356
WRITE,267,3818
WRITE,268,3211
WRITE,269,2725
WRITE,270,2326
WRITE,271,1907
WRITE,272,3265
WRITE,273,2808
WRITE,274,2360
WRITE,275,2194
WRITE,276,1909
WRITE,277,1699
WRITE,278,1530
WRITE,279,1237
WRITE,280,1083
WRITE,281,847
WRITE,282,595
WRITE,283,485
WRITE,284,320
WRITE,285,164
WRITE,286,111
WRITE,287,101
WRITE,288,81
WRITE,289,38
WRITE,290,14
WRITE,291,5
WRITE,292,3
WRITE,293,27
WRITE,294,6
WRITE,310,14
WRITE,311,1
WRITE,314,3
WRITE,351,1
WRITE,466,51
