META,2,262196337407950,262201939585733,262201939721085,3333334,332938,3000396,2099988974
READ,228,1
READ,229,21
READ,230,90
READ,231,152
READ,232,114
READ,233,81
READ,234,21
READ,235,16
READ,236,52
READ,237,86
READ,238,174
READ,239,320
READ,240,862
READ,241,649
READ,242,324
READ,243,178
READ,244,115
READ,245,116
READ,246,110
READ,247,153
READ,248,189
READ,249,200
READ,250,128
READ,251,91
READ,252,63
READ,253,67
READ,254,71
READ,255,118
READ,256,159
READ,257,78
READ,258,43
READ,259,26
READ,260,17
READ,261,19
READ,262,21
READ,263,17
READ,264,4
READ,265,14
READ,266,1
READ,267,5
READ,268,9
READ,269,90
READ,270,309
READ,271,479
READ,272,2306
READ,273,5407
READ,274,9842
READ,275,12290
READ,276,14694
READ,277,17482
READ,278,16290
READ,279,14959
READ,280,12168
READ,281,10647
READ,282,9310
READ,283,8183
READ,284,6080
READ,285,4449
READ,286,2911
READ,287,2225
READ,288,2844
READ,289,2048
READ,290,4113
READ,291,9233
READ,292,16346
READ,293,22857
READ,294,28432
READ,295,27378
READ,296,23788
READ,297,17880
READ,298,11263
READ,299,6081
READ,300,2813
READ,301,1438
READ,302,526
READ,303,267
READ,304,204
READ,305,109
READ,306,61
READ,307,38
READ,308,10
READ,310,4
READ,311,12
READ,312,7
READ,313,7
READ,314,2
READ,315,13
READ,318,15
READ,319,6
READ,320,5
READ,321,3
READ,322,6
READ,325,8
READ,328,4
READ,368,12
READ,393,9
WRITE,228,1
WRITE,229,27
WRITE,230,194
WRITE,231,693
WRITE,232,1221
WRITE,233,1084
WRITE,234,693
WRITE,235,293
WRITE,236,243
WRITE,237,429
WRITE,238,933
WRITE,239,2104
WRITE,240,7168
WRITE,241,7097
WRITE,242,4045
WRITE,243,2049
WRITE,244,1199
WRITE,245,1093
WRITE,246,1131
WRITE,247,1313
WRITE,248,1510
WRITE,249,1920
WRITE,250,1478
WRITE,251,1027
WRITE,252,701
WRITE,253,660
WRITE,254,603
WRITE,255,857
WRITE,256,1484
WRITE,257,851
WRITE,258,330
WRITE,259,277
WRITE,260,186
WRITE,261,146
WRITE,262,145
WRITE,263,150
WRITE,264,91
WRITE,265,80
WRITE,266,15
WRITE,267,42
WRITE,268,61
WRITE,269,680
WRITE,270,2411
WRITE,271,4129
WRITE,272,18795
WRITE,273,44893
WRITE,274,85217
WRITE,275,107676
WRITE,276,128839
WRITE,277,156539
WRITE,278,148665
WRITE,279,136521
WRITE,280,112365
WRITE,281,96734
WRITE,282,85073
WRITE,283,75196
WRITE,284,55881
WRITE,285,42178
WRITE,286,27348
WRITE,287,20569
WRITE,288,26176
WRITE,289,18321
WRITE,290,35493
WRITE,291,80513
WRITE,292,144956
WRITE,293,202170
WRITE,294,253877
WRITE,295,247539
WRITE,296,216899
WRITE,297,164853
WRITE,298,105168
WRITE,299,56696
WRITE,300,26359
WRITE,301,13492
WRITE,302,4905
WRITE,303,2564
WRITE,304,1886
WRITE,305,968
WRITE,306,592
WRITE,307,323
WRITE,308,108
WRITE,310,55
WRITE,311,116
WRITE,312,57
WRITE,313,52
WRITE,314,22
WRITE,315,81
WRITE,318,103
WRITE,319,53
WRITE,320,54
WRITE,321,56
WRITE,322,53
WRITE,324,5
WRITE,325,51
WRITE,328,42
WRITE,329,13
WRITE,368,111
WRITE,393,114
WRITE,396,1
WRITE,451,166
