META,3,22551076778575,22558396196541,22558396349903,3333333,1666339,1666994,2099989642
READ,197,9
READ,198,62
READ,199,230
READ,200,657
READ,201,1190
READ,202,1739
READ,203,2103
READ,204,2142
READ,205,2158
READ,206,2033
READ,207,2118
READ,208,4932
READ,209,6949
READ,210,8997
READ,211,8928
READ,212,8019
READ,213,7664
READ,214,8125
READ,215,7759
READ,216,7816
READ,217,8103
READ,218,8125
READ,219,7903
READ,220,8092
READ,221,7609
READ,222,7712
READ,223,7311
READ,224,14401
READ,225,13389
READ,226,12626
READ,227,11965
READ,228,11344
READ,229,10874
READ,230,10508
READ,231,10160
READ,232,10036
READ,233,9941
READ,234,9907
READ,235,10013
READ,236,10405
READ,237,10568
READ,238,10760
READ,239,10807
READ,240,22915
READ,241,23295
READ,242,23562
READ,243,23123
READ,244,23530
READ,245,24005
READ,246,24695
READ,247,25531
READ,248,26461
READ,249,27114
READ,250,27508
READ,251,27395
READ,252,28118
READ,253,27637
READ,254,27368
READ,255,27521
READ,256,54266
READ,257,53702
READ,258,51955
READ,259,50546
READ,260,49109
READ,261,47462
READ,262,46034
READ,263,44806
READ,264,43064
READ,265,42536
READ,266,40336
READ,267,37958
READ,268,36305
READ,269,34368
READ,270,32005
READ,271,29663
READ,272,53363
READ,273,44944
READ,274,37128
READ,275,30105
READ,276,23200
READ,277,17270
READ,278,12764
READ,279,9118
READ,280,6223
READ,281,4336
READ,282,2871
READ,283,1667
READ,284,1070
READ,285,670
READ,286,367
READ,287,203
READ,288,234
READ,289,99
READ,290,58
READ,291,26
READ,292,49
READ,293,57
READ,294,41
READ,295,13
READ,296,24
READ,297,16
READ,298,1
READ,299,26
READ,300,10
READ,301,15
READ,302,11
READ,303,10
READ,304,21
READ,305,11
READ,306,4
READ,307,9
READ,308,6
READ,309,9
READ,310,7
READ,311,4
READ,313,4
READ,314,18
READ,315,14
READ,316,8
READ,317,7
READ,318,13
READ,319,21
READ,320,25
READ,321,34
READ,322,17
READ,324,7
READ,326,1
READ,327,7
READ,328,3
READ,363,18
WRITE,198,1
WRITE,199,1
WRITE,200,3
WRITE,201,33
WRITE,202,70
WRITE,203,167
WRITE,204,325
WRITE,205,533
WRITE,206,800
WRITE,207,1067
WRITE,208,3135
WRITE,209,4243
WRITE,210,4894
WRITE,211,5642
WRITE,212,7090
WRITE,213,8008
WRITE,214,8612
WRITE,215,8325
WRITE,216,8143
WRITE,217,8169
WRITE,218,8135
WRITE,219,8116
WRITE,220,8293
WRITE,221,8251
WRITE,222,8051
WRITE,223,7893
WRITE,224,15265
WRITE,225,14466
WRITE,226,13811
WRITE,227,12984
WRITE,228,12196
WRITE,229,11578
WRITE,230,11034
WRITE,231,10597
WRITE,232,10400
WRITE,233,10179
WRITE,234,9784
WRITE,235,9739
WRITE,236,10077
WRITE,237,10187
WRITE,238,10272
WRITE,239,10479
WRITE,240,22171
WRITE,241,23138
WRITE,242,23892
WRITE,243,23428
WRITE,244,23619
WRITE,245,23571
WRITE,246,24399
WRITE,247,25227
WRITE,248,25990
WRITE,249,26978
WRITE,250,27302
WRITE,251,27682
WRITE,252,27639
WRITE,253,27557
WRITE,254,27548
WRITE,255,27430
WRITE,256,54525
WRITE,257,53755
WRITE,258,52541
WRITE,259,50652
WRITE,260,49622
WRITE,261,47946
WRITE,262,46209
WRITE,263,45181
WRITE,264,43672
WRITE,265,42484
WRITE,266,40723
WRITE,267,38889
WRITE,268,37101
WRITE,269,35016
WRITE,270,33061
WRITE,271,30901
WRITE,272,54463
WRITE,273,46364
WRITE,274,38649
WRITE,275,31116
WRITE,276,24252
WRITE,277,18532
WRITE,278,13518
WRITE,279,9683
WRITE,280,6574
WRITE,281,4588
WRITE,282,2994
WRITE,283,1835
WRITE,284,1176
WRITE,285,722
WRITE,286,378
WRITE,287,241
WRITE,288,259
WRITE,289,112
WRITE,290,71
WRITE,291,38
WRITE,292,47
WRITE,293,49
WRITE,294,41
WRITE,295,16
WRITE,296,22
WRITE,297,16
WRITE,298,1
WRITE,299,22
WRITE,300,10
WRITE,301,20
WRITE,302,8
WRITE,303,10
WRITE,304,20
WRITE,305,16
WRITE,306,2
WRITE,307,5
WRITE,308,8
WRITE,309,10
WRITE,310,2
WRITE,311,4
WRITE,313,4
WRITE,314,17
WRITE,315,14
WRITE,316,9
WRITE,317,6
WRITE,318,14
WRITE,319,12
WRITE,320,32
WRITE,321,34
WRITE,322,17
WRITE,324,9
WRITE,327,10
WRITE,328,3
WRITE,363,22
