META,1,7893440586081,7904432657323,7904432798923,3333334,1666339,1666995,2099984494
READ,228,10
READ,229,148
READ,230,746
READ,231,2345
READ,232,4234
READ,233,6690
READ,234,8435
READ,235,9148
READ,236,9992
READ,237,11175
READ,238,12123
READ,239,12711
READ,240,26852
READ,241,28276
READ,242,29794
READ,243,29956
READ,244,30527
READ,245,30362
READ,246,31403
READ,247,31295
READ,248,31371
READ,249,30957
READ,250,31421
READ,251,30910
READ,252,31340
READ,253,30978
READ,254,30891
READ,255,30894
READ,256,61465
READ,257,61887
READ,258,61853
READ,259,62128
READ,260,61563
READ,261,61855
READ,262,61385
READ,263,60279
READ,264,57785
READ,265,54131
READ,266,48916
READ,267,42138
READ,268,33364
READ,269,24175
READ,270,15803
READ,271,9520
READ,272,7719
READ,273,1954
READ,274,511
READ,275,170
READ,276,87
READ,277,62
READ,278,35
READ,279,27
READ,280,11
READ,281,9
READ,282,16
READ,283,57
READ,284,459
READ,285,1868
READ,286,6022
READ,287,14659
READ,288,64045
READ,289,81942
READ,290,47783
READ,291,13950
READ,292,3060
READ,293,1848
READ,294,6527
READ,295,16577
READ,296,22973
READ,297,17883
READ,298,8815
READ,299,3009
READ,300,796
READ,301,170
READ,302,34
READ,303,8
READ,304,3
READ,305,5
READ,306,3
READ,307,2
READ,308,1
READ,309,2
READ,313,4
READ,314,2
WRITE,228,1
WRITE,229,17
WRITE,230,114
WRITE,231,617
WRITE,232,2007
WRITE,233,4248
WRITE,234,6699
WRITE,235,8869
WRITE,236,9932
WRITE,237,10505
WRITE,238,11138
WRITE,239,12005
WRITE,240,25894
WRITE,241,27942
WRITE,242,29644
WRITE,243,30079
WRITE,244,30394
WRITE,245,31034
WRITE,246,30962
WRITE,247,31534
WRITE,248,30989
WRITE,249,31482
WRITE,250,31072
WRITE,251,31289
WRITE,252,31050
WRITE,253,30625
WRITE,254,31018
WRITE,255,31314
WRITE,256,61678
WRITE,257,61777
WRITE,258,61755
WRITE,259,61902
WRITE,260,62074
WRITE,261,61821
WRITE,262,61357
WRITE,263,60100
WRITE,264,58488
WRITE,265,55107
WRITE,266,50057
WRITE,267,43697
WRITE,268,35199
WRITE,269,26259
WRITE,270,17681
WRITE,271,10612
WRITE,272,8932
WRITE,273,2280
WRITE,274,572
WRITE,275,214
WRITE,276,108
WRITE,277,68
WRITE,278,40
WRITE,279,29
WRITE,280,13
WRITE,281,13
WRITE,282,14
WRITE,283,39
WRITE,284,279
WRITE,285,1246
WRITE,286,4457
WRITE,287,11869
WRITE,288,58082
WRITE,289,82855
WRITE,290,53746
WRITE,291,17349
WRITE,292,3720
WRITE,293,1508
WRITE,294,5100
WRITE,295,14813
WRITE,296,22384
WRITE,297,19510
WRITE,298,10554
WRITE,299,3761
WRITE,300,1020
WRITE,301,228
WRITE,302,50
WRITE,303,13
WRITE,304,5
WRITE,305,7
WRITE,306,6
WRITE,307,1
WRITE,308,4
WRITE,309,5
WRITE,310,3
WRITE,311,3
WRITE,313,4
WRITE,314,2
WRITE,467,51
