META,3,262080671318220,262090346725107,262090346866907,3333332,1665680,1667652,2099990257
READ,216,1
READ,217,2
READ,227,1
READ,228,3
READ,229,14
READ,230,12
READ,231,44
READ,232,102
READ,233,153
READ,234,198
READ,235,351
READ,236,641
READ,237,980
READ,238,1278
READ,239,1524
READ,240,4587
READ,241,7038
READ,242,9220
READ,243,12367
READ,244,14479
READ,245,17064
READ,246,18525
READ,247,19556
READ,248,19450
READ,249,19490
READ,250,18683
READ,251,18652
READ,252,17919
READ,253,18495
READ,254,17987
READ,255,18408
READ,256,36880
READ,257,36654
READ,258,36792
READ,259,36164
READ,260,38346
READ,261,38896
READ,262,38525
READ,263,37038
READ,264,35638
READ,265,35665
READ,266,36465
READ,267,37092
READ,268,37479
READ,269,38327
READ,270,39430
READ,271,40322
READ,272,82047
READ,273,85260
READ,274,85083
READ,275,83298
READ,276,78071
READ,277,70116
READ,278,60643
READ,279,52314
READ,280,41596
READ,281,34256
READ,282,26936
READ,283,21686
READ,284,17093
READ,285,13692
READ,286,11194
READ,287,8823
READ,288,14262
READ,289,9351
READ,290,5740
READ,291,3392
READ,292,1707
READ,293,827
READ,294,431
READ,295,219
READ,296,76
READ,297,61
READ,298,20
READ,299,40
READ,300,38
READ,301,47
READ,302,47
READ,303,21
READ,304,37
READ,305,51
READ,306,35
READ,307,8
READ,308,10
READ,311,9
READ,312,7
READ,313,32
READ,314,15
READ,315,9
READ,316,18
READ,317,10
READ,318,11
READ,319,27
READ,320,12
READ,321,15
READ,322,8
READ,337,7
READ,338,7
READ,339,8
READ,340,6
READ,369,14
WRITE,216,1
WRITE,228,1
WRITE,229,3
WRITE,230,6
WRITE,231,16
WRITE,232,44
WRITE,233,63
WRITE,234,100
WRITE,235,155
WRITE,236,329
WRITE,237,547
WRITE,238,662
WRITE,239,927
WRITE,240,2899
WRITE,241,4773
WRITE,242,6745
WRITE,243,9782
WRITE,244,12046
WRITE,245,14927
WRITE,246,17011
WRITE,247,18667
WRITE,248,18967
WRITE,249,19434
WRITE,250,18742
WRITE,251,18827
WRITE,252,17916
WRITE,253,18239
WRITE,254,17704
WRITE,255,18179
WRITE,256,36300
WRITE,257,36264
WRITE,258,36657
WRITE,259,36245
WRITE,260,38625
WRITE,261,39261
WRITE,262,38709
WRITE,263,37489
WRITE,264,35990
WRITE,265,35653
WRITE,266,36405
WRITE,267,36842
WRITE,268,36798
WRITE,269,37629
WRITE,270,38856
WRITE,271,39483
WRITE,272,81132
WRITE,273,84796
WRITE,274,85496
WRITE,275,84696
WRITE,276,79762
WRITE,277,72524
WRITE,278,63161
WRITE,279,55043
WRITE,280,44334
WRITE,281,36487
WRITE,282,29033
WRITE,283,23184
WRITE,284,18084
WRITE,285,14616
WRITE,286,11996
WRITE,287,9376
WRITE,288,14951
WRITE,289,9910
WRITE,290,6219
WRITE,291,3629
WRITE,292,1903
WRITE,293,960
WRITE,294,452
WRITE,295,245
WRITE,296,79
WRITE,297,64
WRITE,298,25
WRITE,299,39
WRITE,300,45
WRITE,301,42
WRITE,302,46
WRITE,303,31
WRITE,304,45
WRITE,305,44
WRITE,306,32
WRITE,307,8
WRITE,308,12
WRITE,311,7
WRITE,312,9
WRITE,313,29
WRITE,314,17
WRITE,315,7
WRITE,316,17
WRITE,317,9
WRITE,318,12
WRITE,319,24
WRITE,320,20
WRITE,321,17
WRITE,322,11
WRITE,337,9
WRITE,338,9
WRITE,339,8
WRITE,340,10
WRITE,369,18
